track_id,track_name,artist_name,album_name,release_date,popularity
0fXOX6BiKhMoGdrOZOkTrV,MY LOVE SO SWEET - Good Memory City J-Pop Piano Cover Version,ピアノ女子,Japanese Pop Music Classics on Piano,2023-04-23,0
5EbyQQL9t4fmxlbZPf1fvI,POP NEGA POP,TORIENA,SIXTHSENSE RIOT,2018-10-17,4
5xt9N7xhDqEpp6NIdMCUux,Jam,Mizuki Ohira,Jam,2023-04-26,5
7rPRKd7S3nHFhzSTAECILT,Love Song - Japanese Vocal Version,Dai,Japanese Love Songs,2013-01-04,1
612gcwyTKrMp0dtpfCbCEt,きらり,Fujii Kaze,J-Pop 輕旅行,2022-10-13,7
0kpOai163REQuQCT5MOUNP,ポップアート,Kaseki Cider,SKYNUTS,2017-08-02,8
3b74if3eHyqkVy55ItIs1V,POPにいこうよ,Noriko Sakai,Lovely Times/NORIKO PartIII,1988-08-21,12
5EufKCg98djtYQRSZXV4l9,Parade,Akuya,Parade,2022-02-18,5
0lxanIyAiXtYOTYhz4m4UA,修羅の巷,KAMI WA SAIKORO WO FURANAI,Japan Best Hits 2023,2023-12-01,6
4TWheZMBQZW9bu2u3qfskk,Keep trying,kolme,One time,2017-08-09,0
76DaV21yMTL3BgdzdrOUN5,P.O.P,brinq,MAGICAL BRINQ TOUR,2016-09-07,0
0vgYHlojtDBnyTnQ6yZkre,Pop,Salyu,landmark,2005-06-15,4
7g1WiqluX4ZyMZnfbEK9NM,TOP SECRET MAN,Plastics,A,2018-02-21,1
4MfBcqi9FrNUQjLr8tBJW3,ファンタジー,POP ART TOWN,ファンタジー,2021-03-10,8
2oxbIoE9IU7mXJVOBZg74b,Paradise Honolulu,Minoru Obata,Japanese Retro Hits - The Post War Years,2012-10-01,1
5PI9CzEjpn0Jucx2GV1oJ5,FLASHBACKS (Cute Japanese Song),Benjix,FLASHBACKS (Cute Japanese Song),2021-08-13,1
12MoiAR0psK3rKTpsNskho,JPOP,Steve Oxen,Japan,2021-09-24,0
3D4kjAtAm67d4LjlUSTGap,popsicle - 2016 rework - 2022 Remaster,kamome sano,archive003:reworks++ (2022 Remaster),2016-04-24,1
6MXn5V1rXoDsZr3Fpo5QuR,Soda Pop,Emiko Suzuki,Soda Pop,2023-07-28,14
0QSzCE5M0tpBtHbtzM4u0b,Beach,MONGOL800,People People,2015-08-19,10
6qeTFhlkCSydrs9foq231d,uma uma,VaVa,Love Less,2023-04-05,1
1oDvYwIdLHKH7Zr0qSIHXg,I like pop,Monkey Majik,BEST 200-2005,2006-03-08,1
3LoTXVMPog4NjKZn8ByPVy,POP MASTER,Nana Mizuki,POP MASTER,2011-04-13,11
0C05DCPTnrhyEiPXcSNJUZ,波がたった,Toko Miura,The Best J-Pop 2022,2022-09-20,0
1qTgj9WRNRBwm0s133ljfu,pop (Acoustic Lo-Fi ver.),leift,pop (Acoustic Lo-Fi ver.),2023-05-17,1
4wssFQY2Ok0rUitttjqGUo,Summer Time Pop,ツキノヒカリ,Yellow,2023-11-15,0
4ZOoY2sqLGdbap5u7kJwzk,POP!!,Junky58%,Stand out,2022-09-21,0
61Fy3V7VGn6vrDe6ysMblU,Tikpop,Yuko Ando,脳内魔法,2023-10-11,5
5GEZVplHIO0bVCnuCwXmfV,STAY AWAY 〜Jaze Poo Mix〜,L'Arc-en-Ciel,STAY AWAY,2000,3
7KlWK9hOu9mDqxMjojoxVP,KARISOME,Caro kissa,KARISOME,2020-09-30,1
7jNqwmZDpxOSUQTqVMgpwO,Kaede,LOOP POOL,Diversity,2019-09-18,0
0aYFhMcydpx20YnjFJ7ctI,日本妹,風正,日本妹,2023-05-30,5
47ReaHc8cWPbOYDKQMYjqB,Nightlife,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0
6YDUxMvF9OWOSrdHrcJmEK,瞳はダイアモンド,Ms.OOJA,THE HITS ～NO.1 SONG COVERS～,2015-08-19,21
3n2FfnO1tjMxyWHofqKX7S,Express Moon,JO YURI,GLASSY,2021-10-07,43
7xRgdfWzD67Dat3dgZRd6E,もんだいガール,Kyary Pamyu Pamyu,KPP BEST,2016-05-25,31
4kDzW4MPzVXW2OuxfzWIG8,あつまれ!パーティーピーポー,Yabai T-Shirts Yasan,あつまれ!パーティーピーポー,2016-11-09,0
6ViWwKhG1qGAs8zDHCNmEK,RAIMEI,T.M.Revolution,Raimei,2016-09-02,17
2RdbPJMrrO49yYMnYc22uy,Silent Goodbye,Crystal Kay,Lovin' You,2016-09-14,4
1E6H8b0dUuCt7vbBgL1Fvm,Bomba,KAI,Rover - The 3rd Mini Album,2023-03-13,45
0S6giCcEzgm7SzK6cczMKc,Q&A,Cherry Bullet,Cherry Bullet 1st Single Album Let's Play Cherry Bullet,2019-01-21,42
4Zv9jfmPxCmn7NFHvSCwO4,Tag Me (@Me),Weeekly,We are,2020-06-30,38
30ONTGLQmqs4BfrmFkXgij,believe,lecca,High Street,2017-03-01,22
1hXpqrmqmlYMfpF23fb8mK,Guardian,LE SSERAFIM,BASTIONS OST Part.4,2023-06-09,44
1AToLLvWghQgiBFef1iGuR,I`m a B,HWASA,Guilty Pleasure,2021-11-24,53
2vThhzagG4by8ybBs3Q08v,BIRTHDAY,JEON SOMI,XOXO,2021-10-29,48
1q97NRLZfQlXYvZJAQ7tln,BUTTERFLY,STAYC,YOUNG-LUV.COM,2022-02-21,43
3sTaFqWewtfwuLEIZsUn1W,もったいないとらんど,Kyary Pamyu Pamyu,KPP BEST,2016-05-25,26
0mIM6SNuNu9LQAxEp5MM0M,恋をする,Mika Nakashima,恋をする,2017-02-22,0
172opQClbayrSqlAEqPadC,Apple,GFRIEND,回:Walpurgis Night,2020-11-09,50
6injdlnQwpo4n8obc52QKP,Girls,NATURE,NATURE WORLD: CODE M,2020-06-17,42
5ra8lyRCRRMyVuz5Qxs47y,woo!ah!,WOOAH,woo!ah!,2020-05-13,16
1hRWjTcAVz1RsMeiv6EE5X,コトノハ,ayaka,コトノハ,2017-05-10,15
6En9Z8NKrwdICpD4FQk9sm,ナイター,Do As Infinity,The Best of Do As Infinity,2014-01-01,2
0q7U1KqAYPGHdwC8HVw67y,LOVEADE,VIVIZ,The 2nd Mini Album 'Summer Vibe',2022-07-06,40
5mBOq1pewAV0s32BeaYe1m,Face the change,Every Little Thing,Time to Destination,1998-04-15,24
1uXxThEZxATjohZsEZtnvF,DREAM NEVER END,Daruma,DREAM NEVER END,2016-09-28,0
5OZEI5asFTKBU25BLJsSMy,The Perfect Vision - 15th anniversary ver.,MINMI,ALL TIME BEST : EVE,2017-03-03,3
0gBXIctFOSuM2jTEV7mwZ8,宿り星,ITOWOKASHI,スターダスト/宿り星,2016-09-21,1
1T0sT2TVNCvc1jqGBs9qTf,Closer,JIHYO,ZONE,2023-08-18,34
2m1RjWr8UtqxBg0DQMAA1n,遠く遠く - '06 ヴァージョン,Noriyuki Makihara,遠く遠く (～'06ヴァージョン),2006,24
3itibY53OwV21OP7m6VHbX,Twenty,STAYC,Metamorphic,2024-07-01,42
4emGO02ca3EAYXah4g4Vlb,LEAP of FAITH,AAA,WAY OF GLORY,2017-02-22,17
1AdrKqTGA8qh6pjT2r2Obm,キセキ,MINMI,ALL TIME BEST : ADAM,2017-03-03,2
7muTXW7kGytN3zdomku6FV,TAIL,SUNMI,TAIL,2021-02-23,53
05G51ez5Z73NRE0l2QtZfH,Short Hair,AOA,Short Hair,2014-06-19,46
2DwUdMJ5uxv20EhAildreg,Cookie,NewJeans,NewJeans 1st EP 'New Jeans',2022-08-01,71
2YebQoW1o4ocz0ng393yVl,クリスタルズ・オブ・ラヴ,Che'Nelle,ビリーヴ,2017-03-08,1
1ZbHO6Th3cLF4awVVseYdT,MAGIC,AAA,MAGIC,2017-02-08,7
1Bn9IeFaxd220ej0RY5nII,Alternative Dancer,Straightener,COLD DISC,2016-05-18,17
05f2UzcGwNrf8I3lOsDGlu,ピンク帽子の“ドレミファソ”,MINMI,ALL TIME BEST : ADAM,2017-03-03,7
62DuGCeDO3gfVkKe0gBM9m,Killer,KEY,Killer - The 2nd Album Repackage,2023-02-13,45
2SvvIeAnpOFn7Tpzl5hUp2,September,Tomoyo Harada,September,2016-04-20,19
5mflf5anC9R3iCvnCZgdV5,モノクローム,Every Little Thing,Time to Destination,1998-04-15,23
6ME8NwgcKY9AqJPrHGJY2y,Beachside Lover,The Hotpantz,Beachside Lover,2016-07-21,2
43k24mAEnmPjVUDyOK27Ca,The Flash,KWON EUNBI,The Flash,2023-08-02,44
6a7BslnhrO3sFSlpoe9hsv,アシタもしもキミがいない・・・,MINMI,ALL TIME BEST : EVE,2017-03-03,8
2hJS7BdEaH9Jo8MeJujsHT,HELICOPTER,CLC,HELICOPTER,2020-09-02,52
3vIQUVSftb98iK2WCRdNo1,Departure,SCANDAL,SCANDAL,2017-02-15,0
7IkuRNVAjwXpZ2DheQHL4L,FIRE,EXID,X,2022-09-29,43
0O09TBlq6SFe037YebyoMs,結婚おめでとう - Luv A Luv Mix,MINMI,ALL TIME BEST : EVE,2017-03-03,1
2NT5JeYOnoCg3T7SlzFD2M,瞬き,Yosui Inoue,夢の中へ,2017-02-15,20
3Jn4yNsbxnH3XtLcKFtXTF,We The Fire,Jin Akanishi,Audio Fashion,2016-06-22,0
1PDgX6DBmfrA1Dz6ZdDzD5,Same Scent,ONEUS,MALUS,2022-09-05,29
2Bre3iYFOre7GIL9isJf5P,君は1000%,Yuko Ando,大人のまじめなカバーシリーズ,2011-03-02,11
3r6v6awkmqrHLj9yKaYZmZ,CANDYFLOSS,NAYEON,IM NAYEON,2022-06-24,45
0mlxHb4jbPr1PUBUv0WHRS,Stamp On It,GOT the beat,Stamp On It - The 1st Mini Album,2023-01-16,54
0aW4RWeGekBfU2NhREc5kL,Do It Like This,P1Harmony,DISHARMONY : FIND OUT,2022-01-03,55
73GMDaMLndL4yFxH0X8K8r,いっそセレナーデ,Yuki Murakami,おんがえし,2012-11-21,0
26SqLt76PWV1HgR6rHGXNu,オンリー・ワン,Che'Nelle,アイシテル,2017-03-08,1
4GLcRYhMko1k0qc47eFrxW,ISTJ,NCT DREAM,ISTJ - The 3rd Album,2023-07-16,49
048cItstfpkFtxMLG64z0K,HEART OF SWORD ~夜明け前~,T.M.Revolution,1000000000000,2004,0
1THgEf7LF26w1uZmK15vXX,Afterglow,The fin.,Afterglow,2017-05-12,0
0gOrsjKcnh33A57VFpq4dR,Who am I,Weki Meki,I AM ME.,2021-11-18,33
218g50oq3A9srwhomKUOnj,Aquamarine,LEE CHAE YEON,HUSH RUSH,2022-10-12,31
6eNCpaIVVPmCiL1xusMWxd,きゃりーANAN,Kyary Pamyu Pamyu,KPP BEST,2016-05-25,17
6jTac0nrh6IEGHK7FgO2rq,頬つねったら,エンヤサン,頬つねったら / もっかいHOO'15 feat. BIKKE（やけのはらREMIX),2016-09-23,0
4Ly8KdojCH1dQAn47eiui6,Talk Saxy,RIIZE,RIIZING - The 1st Mini Album,2024-06-17,52
2th6UWbfVz3hsSDzQAKqy2,Sweet Juice,PURPLE KISS,Cabin Fever,2023-02-15,53
6e71Bf2xDi7ML7KC5nJY9n,Shapes Of Love,Every Little Thing,Time to Destination,1998-04-15,41
1bNLOSCSN1Dq9X2EsKPxaB,プラネタリウム,Ai Otsuka,10th Anniversary記念「AIO PUNCH」オリジナルver集+4,2014-02-26,20
363CvSAEizy3j1Mca3mVLs,OVER DRIVE,SCANDAL,SCANDAL,2017-02-15,0
0QvwzRZuDn354YpAHQrjDk,ひこうき雲,Odani Misako Ta-Ta,feather,2003-10-29,10
4K8jDTlNhZWEdnzZVGRMtN,FEARLESS (2023 Ver.),LE SSERAFIM,UNFORGIVEN,2023-05-01,68
3QMGWRT7f9fXpuM3eJAckJ,コスメティックコースター,Kyary Pamyu Pamyu,KPP BEST,2016-05-25,19
6r6hMT6KRvAvxayJXsEb21,Ash Like Snow,the brilliant green,The Brilliant Green Complete Single Collection '97 - '08,2008-02-20,0
7IY4qrMv3SXWrcGR6svm9e,向日葵,MINMI,ALL TIME BEST : ADAM,2017-03-03,2
7JDiC68AKimlvMCmZQuA9n,HONEY,Solar,容 : FACE,2022-03-16,49
5HB8Olk0vxhv8ynsh1x04y,Honestly,LIMELIGHT,LIMELIGHT DEBUT EP 'LOVE & HAPPINESS',2023-02-17,35
0DZ2mMWPkgDwWBnH6gtsQW,STAR,STAYC,"Our Blues, Pt. 8 (Original Television Soundtrack)",2022-05-15,34
0hZs9kWnaewkXEufPYjbvf,NO GOOD REASON,EVERGLOW,-77.82x-78.29,2020-09-21,37
1XcnxawZW7cYdM3rxrP0dU,CHANGE,Celeina Ann,SUNDAYS,2016-07-13,2
05RlBHEZg1RmL9DnPgv9Qq,Fire in the belly,LE SSERAFIM,UNFORGIVEN,2023-05-01,57
5OJFA4FvJAML5CgPzTjRM8,LET′S DANCE,LEE CHAE YEON,The Move : Street,2023-09-06,40
5skhbF3s844eQPct4prz8R,STILL LOVE HER (失われた風景),TM NETWORK,CAROL -A DAY IN A GIRL'S LIFE 1991-,1988-12-09,0
3ty1padzac1nST7ofGyqYu,Rollercoaster,WOOAH,Pit-a-Pat,2022-11-17,4
5zs4xNaR8g7gnyVGIsfDvL,私らしく生きてみたい,Little Glee Monster,私らしく生きてみたい/君のようになりたい (Special Edition),2016-08-17,0
5gq7xM6eI16osBO2U581NL,Do not touch,MISAMO,Masterpiece,2023-07-26,62
3bcqk74mnFzQF2bfOMG7iK,﻿Bubble (English Ver.),STAYC,TEENFRESH,2023-08-16,33
0LCIhC7dosftossv6N1iEB,女神,Yosui Inoue,夢の中へ,2017-02-15,19
27y3eMgDkk8vl9kYxsR19A,Fire Bird,MIYAVI,Fire Bird,2016-08-10,4
5XO1SOADQxkdqGLFxX8rLN,The Great Mermaid,LE SSERAFIM,FEARLESS,2022-05-02,54
77R76aGtr3Ot9Pe566jHfK,下弦の月,SCANDAL,SCANDAL,2017-02-15,0
476zr4LtVvfKooCQTRduRU,心地艶やかに,Gesu No Kiwami Otome,達磨林檎,2017-05-10,20
76qqDJijAjFph7sjUxNVG8,Shhh,KISS OF LIFE,KISS OF LIFE,2023-07-05,66
4rKEmhNA19JezqVsSQS4yo,love4eva (feat. Grimes),LOONA/yyxy,beauty&thebeat,2018-05-30,43
1tjDKrtdCKtVCGEG35jqdI,ALIVE,LIGHTSUM,Into The Light,2022-05-24,36
2Purw8ZAANLan4cMqsKVp7,FLASH,Rocket Punch,FLASH,2022-08-29,36
1RMwzsPpiRZhOetMHvrWIm,Super Scooter Happy,Kyary Pamyu Pamyu,KPP BEST,2016-05-25,15
4TqmTBSWsZXMj3LouLEvXn,Cupid,FIFTY FIFTY,The Beginning,2023-09-22,66
2xJc5zKrIlBjROltIBsej1,香音-KANON-,Kenta Kiritani,香音-KANON-,2016-09-14,3
0Aa9I95cft2JJB1g7dmhNZ,DALALA,YUJU,DALALA,2023-09-20,41
5bvyAUysctWk2NnsoD5Xe5,アイシテル,Che'Nelle,アイシテル,2017-03-08,2
0y0uzuB1HxljAY2j0tLETp,Fancy - Spotify Singles,STAYC,Fancy - Spotify Singles,2024-03-15,49
7JduLib0OD7LheLRseXQWE,WICKED LOVE,YENA,HATE XX,2023-06-27,50
0yArTkkL6aeJhsK2vW4kpz,Love Forever,Shota Shimizu,The Best,2007,0
2ahp0wvyEzyvgWfOhStHWp,Blue Flame (2023 Ver.),LE SSERAFIM,UNFORGIVEN,2023-05-01,63
3IelG5zYpWWCZIH4cqWlPV,SHOOTING STAR,XG,SHOOTING STAR,2023-01-25,68
4wc9s6pk9dX7BgPobvJ49c,The signs of LOVE,Ms.OOJA,Ms.OOJAの、いちばん泣けるドリカム,2017-05-03,26
0mJohf6KCgFeCWbMBAS8RL,Serenade,BOYNEXTDOOR,WHO!,2023-05-30,61
61QfjVl3jKT6aBGOE3vIXS,イキツクシ,DADARAY,イキツクシ,2017-02-22,7
5MV6LwrPq7xaitgMu2dxrC,SYNERGY,m-flo,SYNERGY,2016-10-05,3
0P8lbWigAHXPKxUG60xh79,Naughty,Red Velvet - IRENE & SEULGI,Naughty,2020-07-20,53
2FwFu6y1aXPWXWcD9RxA6v,LOONATIC,LOOΠΔ / ODD EYE CIRCLE,Max & Match,2017-10-31,39
31JwysGj6E03IrYus7Jqvs,Tomorrowland,SALU,Good Morning,2016-04-20,9
4FaUSpNNCXdm24JpQ6oGEE,約束 -Promise code-,GARNiDELiA,Yakusoku,2016-08-19,0
46HXDYn0EmLq8vWRu4H9Jp,Welcome home,SCANDAL,SCANDAL,2017-02-15,0
4lA9DPvhmE3KveMilMtgLy,らいおんハート,Chikuzen sato,THE HITS～CORNERSTONES 3～,2005-07-01,26
6aMq68AlwBmXtWIAfCcC9M,マネキネコ,KanoeRana,「カノエ上等。」,2017-02-15,2
7BwQT8dEntx1dr7l2yhoDy,Come Together feat. iri,TAAR,Astronotes in Disco,2017-02-22,0
59WDxA3UxKvJDIJcK6dVZv,Gasoline,KEY,Gasoline - The 2nd Album,2022-08-30,50
0IMbtrRMBMIHoQv6IbiExr,カリフォルニー,Ketsumeishi,KETSUNOPOLIS 9,2014-07-23,40
0FfyvrRn2gvDYbMZgCwPBZ,WOOWA,DIA,NEWTRO,2019-03-19,37
0CnpSTdL9l5vQM4YnzXtyo,Panorama,IZ*ONE,One-reeler / Act IV,2020-12-07,63
2PygzOFkGiDxVGRHzgjg7e,Alone,yahyel,Alone,2016-11-11,0
02wk5BttM0QL38ERjLPQJB,Cool With You,NewJeans,NewJeans 2nd EP 'Get Up',2023-07-21,73
7cmzaTJzpeGjqr4TwqjCzG,Taxi Driver,Gotch,Taxi Driver,2017-04-24,4
38dUh5uFTQ8vySkZRfmb5N,命にふさわしい,amazarashi,命にふさわしい,2017-02-22,0
2xj9i8PbLxCQtN3cYwSZyF,ふりそでーしょん,Kyary Pamyu Pamyu,KPP BEST,2016-05-25,26
0kXAes90xxL3Ps3VPo8Erv,Glass Bead,GFRIEND,Season Of Glass,2015-01-15,52
0UJTRaiYOtPYdV4ZHxaLJg,さくら ～永遠～,MINMI,ALL TIME BEST : EVE,2017-03-03,5
4zXbnTwqwQcRdDILZVKZSQ,Good Morning,YENA,GOOD MORNING,2024-01-15,46
79lGQbGvOrzoZMkMMyxxoq,アジアの純真,Puffy AmiYumi,15,2009,0
7oSD1rdPsMqq02W9N1hhDV,検索,Saku,KENSAKU E.P.,2017-05-03,0
4SZsTKrSPRfZIYcMSqsCMa,蝶々結び,Aimer,daydream,2016-09-21,0
2DkO9y7DB9S9nBg5u0VDoW,AGASSY,SOOJIN,AGASSY,2023-11-08,53
0Qie3z4SQZzg2N569rPQOf,Faces,Crystal Kay,Faces,2017-02-17,10
7w3mCZJZbfXzNebD5vktMI,ME,CLC,ME,2019-05-30,47
1eLYGxbSZsryV4mLGmUDQy,Mouichidodake,DADA,Mouichidodake,2016-08-17,0
6XH7qz2yhSP1pb31FwBfRB,借金大王,Ulfuls,ベストやねん,2007,0
7jzOZuWgZ5gaMet9V5Ix1d,Fast Forward,JEON SOMI,GAME PLAN,2023-08-07,61
7pVpd1e1vhUoxJSRfedfLY,ビターチョコレート,SCANDAL,SCANDAL,2017-02-15,0
06832YTsNZ6lhBW3NgDBjO,バーニング・ラヴ,Che'Nelle,アイシテル,2017-03-08,1
15djITIu5osnO9yIT29r0Z,mumumumuch,MAMAMOO,I SAY MAMAMOO : THE BEST,2021-09-15,41
0YD0nPpSx4DSHoL1EGJ5Lj,Childhood,SUNMI,Heart Burn,2022-06-29,37
060IP5hrTAABJcveZj7DGZ,Room,JIHYO,ZONE,2023-08-18,30
19WBBlTBTcgNGYBbY6HZB6,Tick Tick Boom,CLASS:y,Day&Night,2022-10-26,40
1sGLBceU3R0cpKtQc7GihT,会わないつもりの、元気でね,SCANDAL,SCANDAL,2017-02-15,0
3o3bkFyXTeWose2mWkJYGJ,こころとあたま,Chatmonchy,共鳴,2015-05-13,0
2HoieslRjno48m3VcZcWB6,MotoSpeed 24,BIBI,Lowlife Princess: Noir,2022-11-17,47
2OLV7QCVRqnQy62hWb1eUf,Dangerous Gamble,AAA,WAY OF GLORY,2017-02-22,29
4pf3DcVbhn5sJf3ehRAN0E,HEIWA,AI,ハッピークリスマス/HEIWA/ミラクル,2016-11-02,2
55kuHkT2CWhWKF6CoRDnJq,Dumhdurum,Apink,LOOK,2020-04-13,52
30rF6nMyXzW7m6MsOwl2WD,gogobebe,MAMAMOO,White Wind,2019-03-14,39
1ywenhoFMu2YRWIdK4tPtD,CRAZY FOR YOUの季節,Base Ball Bear,バンドBについて,2006-01-06,6
1zMWOzjhKVlWvzvEK3e5n8,Merry-Go-Round,IZ*ONE,Oneiric Diary,2020-06-15,39
6lCPwYotcduRitPi9ZNslw,わたしは人類,YAKUSHIMARU Etsuko,わたしは人類,2016-09-16,19
2oIstUxIrFHP4DODJiGDkt,Let Me Know,STAYC,Metamorphic,2024-07-01,39
1MKmSbQfJpEVnC3XfGywyF,Tippy Toes,XG,Tippy Toes,2022-03-18,58
6w4rP7QLKZLsm3OrjlRRy5,Nowhereland [type A],The Hotpantz,Nowhereland [type A],2016-10-05,8
1XTbQNjFnEGHN7wLUMuEsZ,MINT LIPS w/ ISOP,Aico Sugawara,MINT LIPS w/ ISOP,2016-09-21,0
0sq2QUCf3ykmfYxjCDWcir,Adios,EVERGLOW,HUSH,2019-08-19,56
7I2ue60s8PvCbc1Oovt5ph,Groovy,CRAVITY,MASTER : PIECE,2023-03-06,41
3gjbEuZEdhWJG9bgAr87gf,深い森,Eir Aoi,Tsubasa - EP,2016-07-22,0
3MJtE5VkJHHTV74E6KIDIv,Vanilla,LIGHTSUM,Vanilla,2021-06-10,36
0TPg6wQswgKQnJWX11Fle5,フライ・アウェイ,Che'Nelle,アイシテル,2017-03-08,22
16AJjS6B3nFjIlkRYA49Im,Lemonade,VIVIZ,The 1st Mini Album 'Beam Of Prism',2022-02-09,34
6Owz4yZKe1jGl79J2uKXug,始まりの街,Hiroya Ozaki,始まりの街,2016-09-05,8
0B97bWkFkIMat8DkTKe3nD,CANDY CANDY,Kyary Pamyu Pamyu,KPP BEST,2016-05-25,23
5sjoJa0YmBCCPMrBPsBMge,Departure!,Masatoshi Ono,HUNTER×HUNTER セレクト×ベスト×α,2013-09-18,1
1LmAeYKwK2BA2FFUMyTXD2,Ring Ring,Rocket Punch,Ring Ring,2021-05-17,34
6biqhtJYXRe4C8SUzt7lxi,いつかの自分,anderlust,いつかの自分,2016-08-23,0
4lPsBlof2cjAIArw0nOGvQ,Pantomime,WJSN,Neverland,2020-06-09,37
4zCIxSnVWpGNghERX4uWZF,SMILEY(Feat. BIBI),YENA,ˣ‿ˣ (SMiLEY),2022-01-17,59
1d6xaY4JvvqTWfgCeJAtWa,I ≠ DOLL,HUH YUNJIN,I ≠ DOLL,2023-01-09,55
3k1fjUrkYqQQtjguz6zDw3,Higher,FIFTY FIFTY,The Beginning,2023-09-22,51
6n0TNBGgYpjEBY1Sm2IRMR,誰より好きなのに,Junichi Inagaki,男と女5,2015-09-30,29
1COZviCcvLHDNexmP2OeN8,チェリーボンボン,Kyary Pamyu Pamyu,KPP BEST,2016-05-25,44
51XWwKV6VHCuFftFQLp4iA,247,STAYC,YOUNG-LUV.COM,2022-02-21,42
6vf1LQMd1mjSIo41ewjIk5,isogi,Swimy,絶絶ep,2017-02-22,0
1nRBlajdEhoEfFmj8XO0i9,愛を伝えたいだとか,Aimyon,愛を伝えたいだとか,2017-04-12,0
1hAloWiinXLPQUJxrJReb1,アイドル,YOASOBI,THE BOOK 3,2023-10-04,71
1VoTe7qVyqyMNLgZpQeugO,祝福,YOASOBI,THE BOOK 3,2023-10-04,64
1zVsw1SqQKgtzE4aqmE8nE,Idol,YOASOBI,Idol,2023-05-26,54
7tnYsRepXLaNhqj4xtcWP2,grace,Fujii Kaze,grace,2022-10-09,60
5m2m2FUgFbIGQkl9sEoBi4,好きだ,YOASOBI,THE BOOK 3,2023-10-04,52
4PQJs2U6R1xhXLxyjmf4gj,NEO JAPAN,Vaundy,replica,2023-11-15,45
1ImQQFkixNa9VlRgisAZvN,リニアモーターガール,Perfume,Perfume～Complete Best～,2006-08-02,28
43wA7GO59hkeojRFu6jU4n,沫雪,yama,沫雪,2023-12-20,36
2FgLVjctguMwUcYURQUOYA,Shine Out,imase,Shine Out,2024-03-07,38
3eGLOy7QYApLIrDMz1rjQj,damn,Fujii Kaze,Best of Fujii Kaze 2020-2024,2024-05-28,40
47gN1fC9aKNB0nsx3DF8By,Can't Stop My Heart,Plastic Girl In Closet,Can't Stop My Heart,2024-04-20,23
29RLFejcY41jsvBLyC52uk,不自然なガール,Perfume,JPN,2012-02-29,23
0tvmgd5UyzvmFj5BbgjvfR,1mm,Perfume,LEVEL3,2013-10-16,31
4ZjvZy9nSWdv5VbchxQb0y,ねぇ,Perfume,JPN,2012-02-29,26
7JPHC4vZKyguUpZs2zEspQ,プラスチックガール,CAPSULE,CUTIE CINEMA REPLAY,2003-03-19,22
4G1YESzq8lWbsQQzW1uklW,NIGHT DANCER,imase,春日恋歌J-POP,2023-03-10,26
5DDmuZWyW0lyz1NnJTU0z8,呼吸のように,Vaundy,呼吸のように,2023-11-08,40
0xlMZyzjV8B6d0xchDCnmw,TOP SECRET MAN,Plastics,WELCOME PLASTICS,2004-09-22,20
0p7JiOULeXON58wfeoInbu,HEART,Tokyo Machine,HEART,2024-04-09,23
4xXde6e24mDRNF3zYz7Pic,VOICE,Perfume,JPN,2012-02-29,22
2LKtLhvHooaNSQUY3WN4Tr,綺羅綺羅,Reol,BLACK BOX,2023-10-18,28
7KfRmw1LmnvHxgTxH7YNqZ,ライラ,Yuuri,弐,2023-03-29,42
0KPWMRTUbbq1kyn8tINBTY,すみっコディスコ,Perfume,すみっコディスコ,2023-11-03,32
16YPDPRxjXvCcFn8QKDV75,NIGHT DANCER,imase,TOKYO - LATE NIGHT BREEZE -,2022-09-15,26
3jURvEfDtrIvJ3EJ6qUs3f,MY COLOR,Perfume,JPN,2012-02-29,21
7DnLX5NYns6rw9IqPcyDNg,plum,にしな,plum,2024-09-04,44
27VJb1TJhEhtiPzA2lgKrT,Escapism,TEMPLIME,POP-AID,2023-11-01,16
6Hf924wbgpAc1jdqQMAteB,Digital Native,Yasutaka Nakata,Digital Native,2018-02-05,17
35WLGytCEIVPLBPfhNPhTp,チョコレイト・ディスコ,Perfume,"Perfume The Best ""P Cubed""",2019-09-18,39
5kMjsKomyrFabQk0GFVZFg,Summer Pop'97,Moon In June,evergreen,2022-07-20,19
1uQxhTUFcO3eQwMwjYRYr9,Cling Cling,Perfume,Cling Cling,2014-07-23,25
4ONvN9Ju2AgrD1oJp1C8B0,Popcorn,Mikuni Shimokawa,392 - Mikuni Shimokawa Best Selection -,2002,27
3KRY2qcdI8cpVzsdgBUhTZ,Sorewa Yappari Kimideshita,二宮和也,Popcorn,2012-10-31,20
7tiSEVKnwR6b0rQ4FdBDN2,tararira,ikire,知らない世界も見飽きた,2019-03-27,26
2OjtbGJKdCapBD6oc9vWKL,さよならプラスティックワールド,Perfume,PLASMA,2022-07-27,25
6TJ1GJoynC3DXiQVs3OjwQ,Pop Up!,Goose house,Milk,2015-02-25,17
6PMlgdxz5z3Tef8vsDW0UW,Popcorn,Leo Ieiri,My name,2024-10-02,16
5H4Afo4lYM4m40gibCKbu0,POP-AID,TEMPLIME,POP-AID,2023-11-01,9
7fZ3if14UX4Pe7LYIHHCEW,"Thank U, Next - Japanese Version",Kidz Bop Kids,KIDZ BOP 40,2019-11-15,7
4KKTi0F2u4Ynt8nuhfEsoA,大森神社,Seiko Oomori,THIS IS JAPANESE GIRL,2024-09-18,26
1ZqWOgZzRzahaVyYP9iieD,Sing Sing Sing,Roly Poly Rag Bear,Hana,2008-10-16,9
